ID	Title	URL	Topic	Year	Instructor	Path	Venue
153	Linear regression; Intro to regularisation	https://trevorcohn.github.io/comp90051-2017/slides/03_linear_regression.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/03_linear_regression.pdf	University of Melbourne
154	Logistic regression classifier; Basis expansion	https://trevorcohn.github.io/comp90051-2017/slides/04_logistic_regression.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/04_logistic_regression.pdf	University of Melbourne
155	Iterative optimisation of loss functions; Model complexity and bias-variance analysis	https://trevorcohn.github.io/comp90051-2017/slides/05_optim_regularisation.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/05_optim_regularisation.pdf	University of Melbourne
156	Notes on vectors; Perceptron classifier	https://trevorcohn.github.io/comp90051-2017/slides/06_vectors_perceptron.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/06_vectors_perceptron.pdf	University of Melbourne
157	Artificial Neural Networks	https://trevorcohn.github.io/comp90051-2017/slides/07_backpropagation.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/07_backpropagation.pdf	University of Melbourne
158	Artificial Neural Networks (cont.)	https://trevorcohn.github.io/comp90051-2017/slides/08_convnet_autoenc.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/08_convnet_autoenc.pdf	University of Melbourne
159	Support Vector Machines (hard margin)	https://trevorcohn.github.io/comp90051-2017/slides/09_hard_margin_svm.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/09_hard_margin_svm.pdf	University of Melbourne
160	Support Vector Machines (soft margin)	https://trevorcohn.github.io/comp90051-2017/slides/10_soft_margin_svm.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/10_soft_margin_svm.pdf	University of Melbourne
161	Kernel Methods	https://trevorcohn.github.io/comp90051-2017/slides/11_kernel_methods.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/11_kernel_methods.pdf	University of Melbourne
162	Ensemble Learning; Interim Summary	https://trevorcohn.github.io/comp90051-2017/slides/12_ensemble_revision.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/12_ensemble_revision.pdf	University of Melbourne
163	Unsupervised Learning; Clustering	https://trevorcohn.github.io/comp90051-2017/slides/13_clustering_gmm.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/13_clustering_gmm.pdf	University of Melbourne
164	Expectation Maximisation Algorithm	https://trevorcohn.github.io/comp90051-2017/slides/14_em_algorithm.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/14_em_algorithm.pdf	University of Melbourne
165	Principal Component Analysis; Multidimensional Scaling	https://trevorcohn.github.io/comp90051-2017/slides/15_dimred_pca_mds.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/15_dimred_pca_mds.pdf	University of Melbourne
166	Manifold Learning; Spectral clustering	https://trevorcohn.github.io/comp90051-2017/slides/16_manifold_learning.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/16_manifold_learning.pdf	University of Melbourne
167	Bayesian inference	https://trevorcohn.github.io/comp90051-2017/slides/17_bayesian_inference.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/17_bayesian_inference.pdf	University of Melbourne
168	Bayesian inference (cont.)	https://trevorcohn.github.io/comp90051-2017/slides/18_bayesian_classification.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/18_bayesian_classification.pdf	University of Melbourne
169	Probabilistic graphical models, fundamentals	https://trevorcohn.github.io/comp90051-2017/slides/20_pgm_basics.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/20_pgm_basics.pdf	University of Melbourne
170	Probabilistic graphical models, independence	https://trevorcohn.github.io/comp90051-2017/slides/21_pgm_indy.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/21_pgm_indy.pdf	University of Melbourne
171	Probabilistic graphical models, inference	https://trevorcohn.github.io/comp90051-2017/slides/22_pgm_elimination.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/22_pgm_elimination.pdf	University of Melbourne
172	Probabilistic graphical models, statistical inference	https://trevorcohn.github.io/comp90051-2017/slides/23_pgm_stat_infer.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/23_pgm_stat_infer.pdf	University of Melbourne
173	Probabilistic graphical models, hidden Markov models and message passing	https://trevorcohn.github.io/comp90051-2017/slides/24_pgm_message_passing.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/24_pgm_message_passing.pdf	University of Melbourne
174	Statistical machine learning: Subject review	https://trevorcohn.github.io/comp90051-2017/slides/25_review.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/slides/25_review.pdf	University of Melbourne
175	Worksheet: Probabilistic Graphical Models (PGMs) Answers	https://trevorcohn.github.io/comp90051-2017/worksheets/10_PGMs_worksheet_answers.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/worksheets/10_PGMs_worksheet_answers.pdf	University of Melbourne
176	Worksheet: Probabilistic Graphical Models (PGMs)	https://trevorcohn.github.io/comp90051-2017/worksheets/10_PGMs_worksheet.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/worksheets/10_PGMs_worksheet.pdf	University of Melbourne
177	Workshop 11a Solution: Stan Modelling Language	https://trevorcohn.github.io/comp90051-2017/worksheets/11a_worksheet_solution_StanModelling.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/worksheets/11a_worksheet_solution_StanModelling.pdf	University of Melbourne
178	Workshop 11b Solution: Elimination Algorithm	https://trevorcohn.github.io/comp90051-2017/worksheets/11b_PGMs_eliminationAlgorithm.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/worksheets/11b_PGMs_eliminationAlgorithm.pdf	University of Melbourne
179	Workshop 11b Solution: Probabilistic Graphical Models	https://trevorcohn.github.io/comp90051-2017/worksheets/11b_worksheet_solution_VariableElimination.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/worksheets/11b_worksheet_solution_VariableElimination.pdf	University of Melbourne
180	Workshop 11: Stan Modelling Language	https://trevorcohn.github.io/comp90051-2017/worksheets/11_worksheet.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/worksheets/11_worksheet.pdf	University of Melbourne
181	Workshop #5: Neural Networks	https://trevorcohn.github.io/comp90051-2017/worksheets/5_ppt_BackPropagation.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/worksheets/5_ppt_BackPropagation.pdf	University of Melbourne
182	Worksheet: Probabilistic Graphical Models (PGMs)	https://trevorcohn.github.io/comp90051-2017/worksheets/PGMs_worksheet.pdf	1559	2017	Trevor Cohn	./comp90051-2017-gh-pages/worksheets/PGMs_worksheet.pdf	University of Melbourne
224	Auto-regression	https://fleuret.org/dlc/materials/dlc-handout-10-1-autoregression.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-10-1-autoregression.pdf	University of Geneva
225	Causal convolutions	https://fleuret.org/dlc/materials/dlc-handout-10-2-causal-convolutions.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-10-2-causal-convolutions.pdf	University of Geneva
226	Non-volume preserving networks	https://fleuret.org/dlc/materials/dlc-handout-10-3-NVP.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-10-3-NVP.pdf	University of Geneva
227	Generative Adversarial Networks	https://fleuret.org/dlc/materials/dlc-handout-11-1-GAN.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-11-1-GAN.pdf	University of Geneva
228	Wasserstein GAN	https://fleuret.org/dlc/materials/dlc-handout-11-2-Wasserstein-GAN.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-11-2-Wasserstein-GAN.pdf	University of Geneva
229	Conditional GAN and image translation	https://fleuret.org/dlc/materials/dlc-handout-11-3-conditional-GAN.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-11-3-conditional-GAN.pdf	University of Geneva
230	Model persistence and checkpoints	https://fleuret.org/dlc/materials/dlc-handout-11-4-persistence.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-11-4-persistence.pdf	University of Geneva
231	From neural networks to deep learning	https://fleuret.org/dlc/materials/dlc-handout-1-1-from-anns-to-deep-learning.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-1-1-from-anns-to-deep-learning.pdf	University of Geneva
232	Recurrent Neural Networks	https://fleuret.org/dlc/materials/dlc-handout-12-1-RNN-basics.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-12-1-RNN-basics.pdf	University of Geneva
233	LSTM and GRU	https://fleuret.org/dlc/materials/dlc-handout-12-2-LSTM-and-GRU.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-12-2-LSTM-and-GRU.pdf	University of Geneva
234	Word embeddings and translation	https://fleuret.org/dlc/materials/dlc-handout-12-3-word-embeddings-and-translation.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-12-3-word-embeddings-and-translation.pdf	University of Geneva
235	Current applications and success	https://fleuret.org/dlc/materials/dlc-handout-1-2-current-success.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-1-2-current-success.pdf	University of Geneva
236	Attention for Memory and Sequence Translation	https://fleuret.org/dlc/materials/dlc-handout-13-1-attention-memory-translation.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-13-1-attention.pdf	University of Geneva
237	Attention Mechanisms	https://fleuret.org/dlc/materials/dlc-handout-13-2-attention-mechanisms.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-13-2-transformers.pdf	University of Geneva
238	What is really happening?	https://fleuret.org/dlc/materials/dlc-handout-1-3-what-is-happening.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-1-3-what-is-happening.pdf	University of Geneva
239	Tensor basics and linear regression	https://fleuret.org/dlc/materials/dlc-handout-1-4-tensors-and-linear-regression.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-1-4-tensors-and-linear-regression.pdf	University of Geneva
240	High dimension tensors	https://fleuret.org/dlc/materials/dlc-handout-1-5-high-dimension-tensors.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-1-5-high-dimension-tensors.pdf	University of Geneva
241	Tensor internals	https://fleuret.org/dlc/materials/dlc-handout-1-6-tensor-internals.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-1-6-tensor-internals.pdf	University of Geneva
242	Loss and risk	https://fleuret.org/dlc/materials/dlc-handout-2-1-loss-and-risk.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-2-1-loss-and-risk.pdf	University of Geneva
243	Over and under fitting	https://fleuret.org/dlc/materials/dlc-handout-2-2-overfitting.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-2-2-overfitting.pdf	University of Geneva
244	Bias-variance dilemma	https://fleuret.org/dlc/materials/dlc-handout-2-3-bias-variance-dilemma.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-2-3-bias-variance-dilemma.pdf	University of Geneva
245	Proper evaluation protocols	https://fleuret.org/dlc/materials/dlc-handout-2-4-evaluation-protocols.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-2-4-evaluation-protocols.pdf	University of Geneva
246	Basic clusterings and embeddings	https://fleuret.org/dlc/materials/dlc-handout-2-5-basic-embeddings.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-2-5-basic-embeddings.pdf	University of Geneva
247	The perceptron	https://fleuret.org/dlc/materials/dlc-handout-3-1-perceptron.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-3-1-perceptron.pdf	University of Geneva
248	Probabilistic view of a linear classifier	https://fleuret.org/dlc/materials/dlc-handout-3-2-LDA.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-3-2-LDA.pdf	University of Geneva
249	Linear separability and feature design	https://fleuret.org/dlc/materials/dlc-handout-3-3-features.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-3-3-features.pdf	University of Geneva
250	Multi-Layer Perceptrons	https://fleuret.org/dlc/materials/dlc-handout-3-4-MLP.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-3-4-MLP.pdf	University of Geneva
251	Gradient descent	https://fleuret.org/dlc/materials/dlc-handout-3-5-gradient-descent.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-3-5-gradient-descent.pdf	University of Geneva
252	Back-propagation	https://fleuret.org/dlc/materials/dlc-handout-3-6-backprop.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-3-6-backprop.pdf	University of Geneva
253	DAG networks	https://fleuret.org/dlc/materials/dlc-handout-4-1-DAG-networks.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-4-1-DAG-networks.pdf	University of Geneva
254	Autograd	https://fleuret.org/dlc/materials/dlc-handout-4-2-autograd.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-4-2-autograd.pdf	University of Geneva
255	PyTorch modules and batch processing	https://fleuret.org/dlc/materials/dlc-handout-4-3-modules-and-batch-processing.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-4-3-modules-and-batch-processing.pdf	University of Geneva
256	Convolutions	https://fleuret.org/dlc/materials/dlc-handout-4-4-convolutions.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-4-4-convolutions.pdf	University of Geneva
257	Pooling	https://fleuret.org/dlc/materials/dlc-handout-4-5-pooling.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-4-5-pooling.pdf	University of Geneva
258	Writing a PyTorch module	https://fleuret.org/dlc/materials/dlc-handout-4-6-writing-a-module.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-4-6-writing-a-module.pdf	University of Geneva
259	Cross-entropy loss	https://fleuret.org/dlc/materials/dlc-handout-5-1-cross-entropy-loss.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-5-1-cross-entropy-loss.pdf	University of Geneva
260	Stochastic gradient descent	https://fleuret.org/dlc/materials/dlc-handout-5-2-SGD.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-5-2-SGD.pdf	University of Geneva
261	PyTorch optimizers	https://fleuret.org/dlc/materials/dlc-handout-5-3-optim.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-5-3-optim.pdf	University of Geneva
262	L2 and L1 penalties	https://fleuret.org/dlc/materials/dlc-handout-5-4-l2-l1-penalties.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-5-4-l2-l1-penalties.pdf	University of Geneva
263	Parameter initialization	https://fleuret.org/dlc/materials/dlc-handout-5-5-initialization.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-5-5-initialization.pdf	University of Geneva
264	Architecture choice and training protocol	https://fleuret.org/dlc/materials/dlc-handout-5-6-architecture-and-training.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-5-6-architecture-and-training.pdf	University of Geneva
265	Writing an autograd function	https://fleuret.org/dlc/materials/dlc-handout-5-7-writing-an-autograd-function.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-5-7-writing-an-autograd-function.pdf	University of Geneva
266	Benefits of depth	https://fleuret.org/dlc/materials/dlc-handout-6-1-benefits-of-depth.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-6-1-benefits-of-depth.pdf	University of Geneva
267	Rectifiers	https://fleuret.org/dlc/materials/dlc-handout-6-2-rectifiers.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-6-2-rectifiers.pdf	University of Geneva
268	Dropout	https://fleuret.org/dlc/materials/dlc-handout-6-3-dropout.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-6-3-dropout.pdf	University of Geneva
269	Batch normalization	https://fleuret.org/dlc/materials/dlc-handout-6-4-batch-normalization.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-6-4-batch-normalization.pdf	University of Geneva
270	Residual networks	https://fleuret.org/dlc/materials/dlc-handout-6-5-residual-networks.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-6-5-residual-networks.pdf	University of Geneva
271	Using GPUs	https://fleuret.org/dlc/materials/dlc-handout-6-6-using-GPUs.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-6-6-using-GPUs.pdf	University of Geneva
272	Transposed convolutions	https://fleuret.org/dlc/materials/dlc-handout-7-1-transposed-convolutions.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-7-1-transposed-convolutions.pdf	University of Geneva
273	Autoencoders	https://fleuret.org/dlc/materials/dlc-handout-7-2-autoencoders.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-7-2-autoencoders.pdf	University of Geneva
274	Denoising autoencoders	https://fleuret.org/dlc/materials/dlc-handout-7-3-denoising-autoencoders.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-7-3-denoising-autoencoders.pdf	University of Geneva
275	Variational autoencoders	https://fleuret.org/dlc/materials/dlc-handout-7-4-VAE.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-7-4-VAE.pdf	University of Geneva
276	Computer vision tasks	https://fleuret.org/dlc/materials/dlc-handout-8-1-CV-tasks.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-8-1-CV-tasks.pdf	University of Geneva
277	Networks for image classification	https://fleuret.org/dlc/materials/dlc-handout-8-2-image-classification.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-8-2-image-classification.pdf	University of Geneva
278	Networks for object detection	https://fleuret.org/dlc/materials/dlc-handout-8-3-object-detection.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-8-3-object-detection.pdf	University of Geneva
279	Networks for semantic segmentation	https://fleuret.org/dlc/materials/dlc-handout-8-4-segmentation.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-8-4-segmentation.pdf	University of Geneva
280	DataLoader and neuro-surgery	https://fleuret.org/dlc/materials/dlc-handout-8-5-dataloader-and-surgery.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-8-5-dataloader-and-surgery.pdf	University of Geneva
281	Looking at parameters	https://fleuret.org/dlc/materials/dlc-handout-9-1-looking-at-parameters.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-9-1-looking-at-parameters.pdf	University of Geneva
282	Looking at activations	https://fleuret.org/dlc/materials/dlc-handout-9-2-looking-at-activations.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-9-2-looking-at-activations.pdf	University of Geneva
283	Visualizing the processing in the input	https://fleuret.org/dlc/materials/dlc-handout-9-3-visualizing-in-input.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-9-3-visualizing-in-input.pdf	University of Geneva
284	Optimizing inputs	https://fleuret.org/dlc/materials/dlc-handout-9-4-optimizing-inputs.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-handout-9-4-optimizing-inputs.pdf	University of Geneva
285	Auto-regression	https://fleuret.org/dlc/materials/dlc-slides-10-1-autoregression.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-slides-10-1-autoregression.pdf	University of Geneva
286	Causal convolutions	https://fleuret.org/dlc/materials/dlc-slides-10-2-causal-convolutions.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-slides-10-2-causal-convolutions.pdf	University of Geneva
287	Non-volume preserving networks	https://fleuret.org/dlc/materials/dlc-slides-10-3-NVP.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-slides-10-3-NVP.pdf	University of Geneva
288	Generative Adversarial Networks	https://fleuret.org/dlc/materials/dlc-slides-11-1-GAN.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-slides-11-1-GAN.pdf	University of Geneva
289	Wasserstein GAN	https://fleuret.org/dlc/materials/dlc-slides-11-2-Wasserstein-GAN.pdf	1045	2021	FRANÇOIS FLEURET	./ee559/ee559-slides-11-2-Wasserstein-GAN.pdf	University of Geneva
